m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes,major waste type,Region
50,Bangladesh,,1234.0,Tomatoes,2010,8.1,8.1,,,Retail,,,,,"BAU MSc thesis; Uddin, M. J.",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1234.0,Tomatoes,2010,4.5,4.5,,,Trader,,,,,"BAU MSc thesis; Uddin, M. J.",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1213.0,Cauliflowers and broccoli,2010,10.3,10.3,,,Wholesale,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1213.0,Cauliflowers and broccoli,2010,10.7,10.7,,,Retail,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1213.0,Cauliflowers and broccoli,2010,34.4,34.4%,,"Farm, Retailing, Trading, Wholesale",Whole supply chain,,,400,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1213.0,Cauliflowers and broccoli,2010,4.2,4.2%,,Farm,Farm,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1232.0,Cucumbers and gherkins,2010,10.7,10.7,,,Wholesale,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1232.0,Cucumbers and gherkins,2010,27.1,27.1%,,"Farm, Retailing, Trading, Wholesale",Whole supply chain,,,400,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1232.0,Cucumbers and gherkins,2010,10.7,10.7%,,Wholesale,Wholesale,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1233.0,Eggplants (aubergines),2010,7.4,7.4%,,Trading,Trader,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1233.0,Eggplants (aubergines),2010,6.9,6.9,,,Farm,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1233.0,Eggplants (aubergines),2010,29.4,29.4%,,"Farm, Retailing, Trading, Wholesale",Whole supply chain,,,400,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1234.0,Tomatoes,2010,8.9,8.9,,,Retail,,"Higher Postharvest Losses Of Tomato In The Conventional Production System May Be Attributed To The Lower Price Due To Higher Supply, Which Restrains The Growers And Other Intermediaries To Adopt Improved Practices",100,,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1234.0,Tomatoes,2010,8.0,8.0%,,Wholesale,Wholesale,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1234.0,Tomatoes,2010,8.9,8.9%,,Retailing,Retail,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1239.01,Okra,2010,4.2,4.2,,,Farm,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1239.01,Okra,2010,4.9,4.9%,,Wholesale,Wholesale,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1239.01,Okra,2010,9.8,9.8%,,Trading,Trader,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1239.01,Okra,2010,32.3,32.3%,,"Farm, Retailing, Trading, Wholesale",Whole supply chain,,,400,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1312.0,Bananas,2010,8.6,8.6,,,Wholesale,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,Dhaka and Mymensingh,1316.0,"Mangoes, guavas and mangosteens",2010,8.0,8,,,Wholesale,,"Lower In The Surveyed Markets Of Chapai Nowabgonj, The Leading Mango Growing District Of Bangladesh (Table 12.2). This Result Would Be Attributed To The Use Of Recently Introduced Plastic Crates For Long Distance Transport Instead Of The Age-Old Conventional Method Of Mango Packaging With Bamboo Baskets And Gunny Bags",100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,"Chapai Nowabgonj, Dhaka and Mymensingh",1316.0,"Mangoes, guavas and mangosteens",2010,6.7,4.7-8.7,,,Retail,,,100,,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,4 Upazillas of Chapai Nowabgonj and 2 Upazillas of Rajshahi.,1316.0,"Mangoes, guavas and mangosteens",2010,4.0,4,,,Farm,,,150,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1317.0,Papayas,2010,7.9,7.9%,,Retailing,Retail,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1317.0,Papayas,2010,7.9,7.9,,,Retail,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1318.0,Pineapples,2010,14.1,14.1,,,Wholesale,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,24.9,24.9%,,"Farm, Retailing, Trading, Wholesale",Whole supply chain,,,395,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,8.51,8.51%,,Farm,Farm,,,120,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,5.14,5.14,,,Retail,,,100,,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1323.0,Oranges,2010,8.7,8.7,,,Retail,,,100,,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1323.0,Oranges,2010,8.7,8.7,,,Retail,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1323.0,Oranges,2010,4.0,4,,,Wholesale,,,50,,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1323.0,Oranges,2010,5.7,5.7%,,Trading,Trader,,,50,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1699.0,"Other stimulant, spice and aromatic crops, n.e.c.",2005,18.18,18.18%,0.06M tons,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,,,,National Accounts,M. Harun-ur-Rashid,,,Other,South Asia
50,Bangladesh,,1802.0,Sugar cane,2005,20.0,20%,1.30M tons,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,,,,National Accounts,M. Harun-ur-Rashid,,,Other,South Asia
50,Bangladesh,Munshigonj,1510.0,Potatoes,2009,3.54,3.54%,,Processing,Processing,Traditional storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Jessore,1510.0,Potatoes,2009,23.29,23.29%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Cold storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Comilla,1510.0,Potatoes,2009,23.43,23.43%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Cold storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Jessore,1510.0,Potatoes,2009,3.43,3.43%,,Processing,Processing,Traditional storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Comilla,1510.0,Potatoes,2009,1.48,1.48%,171.0kg,,Trader,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Bogra,1510.0,Potatoes,2009,22.88,22.88%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Cold storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Rajshahi,1510.0,Potatoes,2009,3.31,3.31%,322kg,Storage,Storage,,"This loss comprised the weight loss (57%), spoilage loss (34%) and other loss (9%) caused due to sprouting, shrinkage, cold injury etc",,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Jessore,1510.0,Potatoes,2009,2.62,2.62%,518.2kg,Retailing,Retail,Big trader,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Munshigonj,1510.0,Potatoes,2009,3.2,3.2%,,Processing,Processing,Cold storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Comilla,1510.0,Potatoes,2009,5.94,5.94%,415.08kg,Harvesting,Harvest,,"Insect damage, rotten loss, remain in the soil, cutting loss",,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Jessore,1510.0,Potatoes,2009,1.75,1.75%,167.74kg,Sorting,Farm,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Thakurgaon,1510.0,Potatoes,2009,5.37,5.37%,832.42kg,Harvesting,Harvest,,"Insect damage, rotten loss, remain in the soil, cutting loss",,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Bogra,1510.0,Potatoes,2009,4.38,4.38%,0.14kg,Consumption,Households,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Rajshahi,1510.0,Potatoes,2009,3.15,3.15%,20kg,Retailing,Retail,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Rajshahi,1510.0,Potatoes,2009,2.61,2.61%,483.1kg,Retailing,Retail,Big trader,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Thakurgaon,1510.0,Potatoes,2009,2.94,2.94%,,Processing,Processing,Traditional storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Bogra,1510.0,Potatoes,2009,1.22,1.22%,413.0kg,Wholesale,Wholesale,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Rajshahi,1510.0,Potatoes,2009,1.46,1.46%,105.0kg,,Trader,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Rajshahi,1510.0,Potatoes,2009,7.21,7.21%,2008.36kg,Storage,Storage,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Comilla,1510.0,Potatoes,2009,3.47,3.47%,,Processing,Processing,Cold storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Rajshahi,1510.0,Potatoes,2009,27.29,27.29%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Traditional storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Bogra,1510.0,Potatoes,2009,4.6,4.60%,2.30kg,Consumption,Food Services,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Rajshahi,1510.0,Potatoes,2009,7.05,7.05%,1092.84kg,Storage,Storage,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Comilla,1510.0,Potatoes,2009,4.35,4.35%,285kg,Storage,Storage,,"This loss comprised the weight loss (57%), spoilage loss (34%) and other loss (9%) caused due to sprouting, shrinkage, cold injury etc",,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Rajshahi,1510.0,Potatoes,2009,0.67,0.67%,69.67kg,Curing,Farm,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Munshigonj,1510.0,Potatoes,2009,3.2,3.20%,0.12kg,Consumption,Households,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Rajshahi,1510.0,Potatoes,2009,0.92,0.92%,256.27kg,Curing,Farm,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,,1510.0,Potatoes,2009,5.2,5.2%,,,Whole supply chain,Harvest season,,,Literature Review,"(Minten et al., 2016).",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,,1510.0,Potatoes,2009,25.5,23-28,,,Whole supply chain,,,,No Data Collection Specified,"(Hossain and Miah, 2009)",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,"Roots, Tubers & Oil-Bearing Crops",South Asia
50,Bangladesh,Bogra and Dakha,1510.0,Potatoes,2009,1.0,1,,,Trader,,Village Traders,30,Survey,,https://www.adb.org/sites/default/files/publication/30063/quiet-revolution-staple-food-value-chains.pdf,,"Roots, Tubers & Oil-Bearing Crops",South Asia
51,Armenia,,111.0,Wheat,2009,15.0,15%,,,Households,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,Cereals & Pulses,Europe & Central Asia
51,Armenia,,111.0,Wheat,2009,21.0,21%,,,Processing,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,Cereals & Pulses,Europe & Central Asia
51,Armenia,,111.0,Wheat,2009,23.0,23%,,,Farm,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,Cereals & Pulses,Europe & Central Asia
51,Armenia,,1234.0,Tomatoes,2009,26.0,26%,,,Processing,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,Fruits & Vegetables,Europe & Central Asia
51,Armenia,,1234.0,Tomatoes,2009,11.0,11%,,,Households,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,Fruits & Vegetables,Europe & Central Asia
51,Armenia,,1234.0,Tomatoes,2009,18.0,18%,,,Wholesale,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,Fruits & Vegetables,Europe & Central Asia
51,Armenia,,1234.0,Tomatoes,2009,18.0,18%,,,Storage,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,Fruits & Vegetables,Europe & Central Asia
51,Armenia,,1234.0,Tomatoes,2009,27.0,27%,,,Farm,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,Fruits & Vegetables,Europe & Central Asia
51,Armenia,,1341.0,Apples,2009,4.0,4%,,,Households,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,Fruits & Vegetables,Europe & Central Asia
51,Armenia,,1341.0,Apples,2009,47.0,47%,,,Farm,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,Fruits & Vegetables,Europe & Central Asia
51,Armenia,,1341.0,Apples,2009,24.0,24%,,,Processing,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,Fruits & Vegetables,Europe & Central Asia
51,Armenia,,1341.0,Apples,2009,17.0,17%,,,Storage,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,Fruits & Vegetables,Europe & Central Asia
51,Armenia,,1341.0,Apples,2009,8.0,8%,,,Wholesale,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,Fruits & Vegetables,Europe & Central Asia
51,Armenia,,1510.0,Potatoes,2009,20.0,20%,,,Storage,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,"Roots, Tubers & Oil-Bearing Crops",Europe & Central Asia
51,Armenia,,1510.0,Potatoes,2009,7.0,7%,,,Wholesale,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,"Roots, Tubers & Oil-Bearing Crops",Europe & Central Asia
51,Armenia,,1510.0,Potatoes,2009,4.0,4%,,,Households,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically,"Roots, Tubers & Oil-Bearing Crops",Europe & Central Asia
516,Namibia,,112.0,Maize (corn),2005,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
516,Namibia,,114.0,Sorghum,2001,2.75,2.75,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
524,Nepal,Kosi Zone in the Eastern Hills,111.0,Wheat,1982,2.4,0.5 - 4.3,,Storage,Storage,Storage 6 Months,"Mold, Insects",41,Survey,Boxall And Gillet 1982,"https://books.google.it/books?id=7jOp38JvytAC&dq=Boxall+and+Gillett,+1982&source=gbs_navlinks_s",,Cereals & Pulses,South Asia
